customer_id,age,city,employment_type,monthly_income_inr,credit_score,tenure_months,loan_purpose,loan_amount_inr,existing_loans,dti_ratio,is_default
CR203417,36,Delhi,Salaried,62394.2,597,36,Home Renovation,740738.83,0,0.28,1
CR203418,29,Delhi,Business Owner,16571.83,583,24,Business Expansion,173108.62,1,0.496,0
CR203419,27,Pune,Salaried,20122.19,541,24,Vehicle,259541.47,0,0.519,0
CR203420,43,Ahmedabad,Salaried,37533.87,662,60,Education,262530.69,1,0.192,0
CR203421,27,Chennai,Salaried,49398.92,626,36,Home Renovation,202713.58,0,0.084,0
CR203422,32,Delhi,Self-Employed,41840.72,577,12,Vehicle,237943.81,1,0.57,0
CR203423,35,Mumbai,Self-Employed,62297.95,538,24,Business Expansion,805586.77,0,0.555,1
CR203424,35,Bangalore,Salaried,66028.31,628,36,Business Expansion,614578.97,0,0.215,0
CR203425,27,Chennai,Salaried,37508.0,554,12,Personal,519674.24,3,0.85,1
CR203426,30,Chennai,Salaried,78931.25,551,48,Education,683018.37,1,0.273,0
CR203427,38,Bangalore,Business Owner,93935.12,603,60,Education,521900.17,0,0.058,0
CR203428,40,Ahmedabad,Salaried,95026.11,663,48,Vehicle,757494.69,0,0.191,0
CR203429,34,Hyderabad,Salaried,37677.46,570,48,Medical,430375.81,2,0.355,0
CR203430,30,Chennai,Freelancer,64541.98,588,60,Medical,538396.97,3,0.327,0
CR203431,34,Kolkata,Salaried,94898.81,534,24,Home Renovation,940984.86,1,0.505,1
CR203432,43,Delhi,Salaried,51602.08,589,48,Education,344883.89,1,0.199,0
CR203433,31,Chennai,Salaried,55031.31,595,12,Vehicle,668375.89,0,0.85,0
CR203434,40,Kolkata,Salaried,47942.99,656,24,Personal,365172.23,0,0.33,1
CR203435,23,Ahmedabad,Self-Employed,76542.62,459,24,Business Expansion,840400.54,0,0.475,0
CR203436,42,Mumbai,Business Owner,92717.23,618,60,Personal,312232.37,1,0.096,0
CR203437,38,Hyderabad,Salaried,15000.0,583,24,Home Renovation,187418.14,0,0.505,0
CR203438,34,Hyderabad,Salaried,48189.34,551,24,Medical,390554.48,0,0.358,0
CR203439,40,Chennai,Salaried,81985.94,638,48,Personal,1107210.1,0,0.289,0
CR203440,32,Mumbai,Salaried,41264.11,588,36,Vehicle,557459.96,0,0.361,0
CR203441,49,Kolkata,Salaried,131397.25,682,36,Home Renovation,590396.53,0,0.125,0
CR203442,21,Hyderabad,Self-Employed,107569.14,469,24,Vehicle,470141.62,1,0.213,0
CR203443,33,Bangalore,Business Owner,58959.31,564,48,Vehicle,706400.13,1,0.332,1
CR203444,33,Ahmedabad,Salaried,53211.55,547,48,Education,365172.49,0,0.143,0
CR203445,41,Delhi,Self-Employed,32001.55,558,60,Home Renovation,366936.33,0,0.215,0
CR203446,41,Mumbai,Self-Employed,81629.62,624,48,Vehicle,681230.08,0,0.177,0
CR203447,27,Chennai,Salaried,59126.05,627,36,Debt Consolidation,393446.42,0,0.135,0
CR203448,41,Mumbai,Business Owner,87992.56,628,36,Medical,1076566.72,0,0.308,1
CR203449,26,Kolkata,Salaried,102566.32,540,12,Business Expansion,829192.09,1,0.676,0
CR203450,36,Bangalore,Self-Employed,62410.19,610,12,Vehicle,702994.53,0,0.85,0
CR203451,32,Chennai,Salaried,74281.88,562,84,Personal,984022.23,0,0.191,0
CR203452,34,Chennai,Salaried,100574.67,549,60,Home Renovation,396590.67,4,0.311,1
CR203453,41,Bangalore,Self-Employed,71525.27,629,60,Home Renovation,826543.06,0,0.16,0
CR203454,22,Delhi,Business Owner,100830.1,698,24,Personal,998396.32,1,0.43,0
CR203455,31,Hyderabad,Salaried,15000.0,622,24,Business Expansion,191351.92,0,0.575,0
CR203456,44,Kolkata,Salaried,75648.96,631,12,Debt Consolidation,318829.9,2,0.481,0
CR203457,46,Ahmedabad,Self-Employed,57320.57,636,60,Home Renovation,420151.42,1,0.175,0
CR203458,40,Mumbai,Business Owner,167917.5,633,36,Home Renovation,743096.28,0,0.149,0
CR203459,48,Ahmedabad,Salaried,65321.15,588,36,Business Expansion,767968.51,0,0.291,0
CR203460,39,Mumbai,Freelancer,83090.05,557,24,Medical,522389.55,0,0.256,0
CR203461,30,Hyderabad,Freelancer,48874.04,515,24,Vehicle,415014.12,2,0.448,1
CR203462,31,Pune,Salaried,48498.92,555,48,Debt Consolidation,277340.43,0,0.092,0
CR203463,36,Chennai,Salaried,77973.17,591,36,Medical,726997.71,1,0.276,0
CR203464,40,Bangalore,Business Owner,24067.89,576,12,Business Expansion,86338.14,1,0.332,0
CR203465,31,Mumbai,Self-Employed,88432.48,621,24,Home Renovation,756367.24,1,0.439,0
CR203466,39,Delhi,Salaried,60316.61,620,24,Home Renovation,201451.46,0,0.115,0
CR203467,21,Delhi,Salaried,82309.17,526,24,Debt Consolidation,515057.06,2,0.341,0
CR203468,29,Mumbai,Salaried,59703.97,611,24,Personal,519663.03,1,0.406,0
CR203469,24,Pune,Self-Employed,71542.2,603,24,Personal,927989.39,0,0.504,0
CR203470,22,Hyderabad,Salaried,24601.17,522,48,Home Renovation,92962.98,1,0.159,0
CR203471,36,Delhi,Business Owner,32512.1,572,12,Personal,213038.01,1,0.592,0
CR203472,29,Mumbai,Self-Employed,32613.8,576,60,Medical,286019.16,0,0.116,1
CR203473,22,Mumbai,Salaried,32278.71,600,24,Personal,208450.63,0,0.236,0
CR203474,25,Hyderabad,Salaried,47483.5,543,60,Personal,439619.75,1,0.192,0
CR203475,58,Delhi,Salaried,23635.98,643,60,Personal,213091.79,1,0.236,0
CR203476,24,Kolkata,Salaried,39651.25,619,24,Personal,351239.71,1,0.396,0
CR203477,28,Bangalore,Business Owner,15000.0,592,60,Vehicle,198716.89,0,0.266,0
CR203478,34,Hyderabad,Salaried,42699.35,574,84,Personal,414717.14,0,0.145,0
CR203479,27,Bangalore,Freelancer,19646.4,522,60,Personal,133581.43,0,0.083,0
CR203480,43,Mumbai,Self-Employed,84402.57,516,12,Personal,753584.66,2,0.812,1
CR203481,45,Ahmedabad,Self-Employed,52050.22,602,12,Debt Consolidation,258002.86,0,0.381,0
CR203482,27,Bangalore,Salaried,24237.57,635,24,Personal,155971.28,0,0.28,0
CR203483,29,Bangalore,Business Owner,98737.78,611,48,Business Expansion,1163516.67,0,0.233,0
CR203484,31,Pune,Freelancer,48344.32,612,36,Medical,623111.24,1,0.369,0
CR203485,35,Chennai,Freelancer,62935.46,599,36,Debt Consolidation,375152.26,1,0.252,0
CR203486,22,Chennai,Freelancer,35787.23,584,48,Vehicle,127567.17,0,0.029,0
CR203487,40,Mumbai,Self-Employed,101331.74,557,24,Home Renovation,1144941.42,1,0.536,0
CR203488,21,Bangalore,Freelancer,60376.49,637,24,Education,756269.56,1,0.529,0
CR203489,33,Hyderabad,Freelancer,64969.95,598,12,Medical,570148.66,4,0.85,0
CR203490,21,Kolkata,Salaried,49504.3,614,12,Personal,643062.77,3,0.85,1
CR203491,32,Ahmedabad,Business Owner,132095.74,625,60,Personal,1180144.71,1,0.247,0
CR203492,23,Hyderabad,Salaried,32637.95,598,24,Home Renovation,217180.66,0,0.246,0
CR203493,47,Chennai,Salaried,67343.49,615,24,Vehicle,428275.66,0,0.279,0
CR203494,35,Ahmedabad,Business Owner,76280.41,627,48,Home Renovation,983592.63,1,0.344,1
CR203495,33,Pune,Business Owner,18999.39,549,24,Business Expansion,257342.93,1,0.6,0
CR203496,21,Kolkata,Self-Employed,48510.32,503,12,Debt Consolidation,618341.17,1,0.85,0
CR203497,28,Ahmedabad,Self-Employed,64505.92,527,24,Home Renovation,758765.56,1,0.588,0
CR203498,21,Mumbai,Self-Employed,51558.34,510,84,Education,349441.1,2,0.158,1
CR203499,42,Mumbai,Salaried,22936.05,640,24,Home Renovation,79648.82,4,0.379,0
CR203500,31,Ahmedabad,Salaried,52074.5,598,12,Education,162423.79,1,0.337,0
CR203501,45,Mumbai,Freelancer,68725.6,623,60,Home Renovation,758818.65,2,0.262,0
CR203502,27,Hyderabad,Salaried,23254.1,556,36,Vehicle,263021.66,1,0.315,0
CR203503,44,Delhi,Salaried,24101.19,527,84,Home Renovation,294812.01,0,0.101,0
CR203504,33,Mumbai,Salaried,43362.51,617,24,Education,294716.88,1,0.337,0
CR203505,38,Kolkata,Freelancer,57842.02,527,48,Personal,754681.95,1,0.33,1
CR203506,26,Ahmedabad,Self-Employed,69229.26,548,12,Personal,865440.29,1,0.85,1
CR203507,23,Mumbai,Business Owner,69562.02,695,12,Personal,654645.99,0,0.806,0
CR203508,21,Hyderabad,Business Owner,25120.44,594,24,Personal,306205.65,0,0.501,0
CR203509,40,Mumbai,Salaried,41332.32,614,24,Vehicle,516862.57,1,0.537,1
CR203510,43,Delhi,Salaried,37013.37,625,48,Education,256515.1,1,0.195,0
CR203511,24,Ahmedabad,Salaried,38594.29,517,84,Business Expansion,430059.0,2,0.275,0
CR203512,33,Pune,Self-Employed,29635.28,611,48,Home Renovation,279819.76,0,0.203,0
CR203513,46,Chennai,Salaried,130335.55,659,48,Personal,1261574.11,1,0.228,0
CR203514,35,Mumbai,Self-Employed,35025.98,624,60,Debt Consolidation,332514.07,0,0.179,0
CR203515,49,Pune,Business Owner,68518.42,624,36,Debt Consolidation,421810.13,1,0.232,0
CR203516,40,Mumbai,Salaried,48153.73,616,48,Vehicle,582400.72,2,0.311,0
CR203517,40,Mumbai,Self-Employed,239585.4,681,12,Debt Consolidation,2475580.74,1,0.85,0
CR203518,38,Hyderabad,Salaried,36590.94,650,24,Home Renovation,189610.22,0,0.203,0
CR203519,46,Delhi,Salaried,15000.0,649,24,Personal,111085.61,3,0.469,0
CR203520,34,Kolkata,Salaried,53680.03,591,36,Personal,207126.13,2,0.253,0
CR203521,51,Kolkata,Salaried,108100.73,616,60,Vehicle,329488.37,1,0.053,1
CR203522,31,Mumbai,Salaried,80569.64,577,12,Education,958887.59,1,0.85,0
CR203523,33,Delhi,Salaried,68579.07,648,36,Vehicle,758792.08,1,0.395,0
CR203524,44,Delhi,Salaried,40817.57,610,60,Vehicle,351997.91,1,0.18,0
CR203525,36,Hyderabad,Freelancer,89716.91,630,36,Business Expansion,967043.91,0,0.31,0
CR203526,31,Delhi,Salaried,29099.54,623,48,Personal,194863.84,0,0.148,0
CR203527,21,Delhi,Salaried,21676.67,502,24,Personal,192893.41,2,0.459,0
CR203528,40,Chennai,Salaried,94167.79,578,48,Debt Consolidation,1123285.58,1,0.281,0
CR203529,27,Mumbai,Freelancer,51138.8,487,60,Business Expansion,175410.2,1,0.129,0
CR203530,39,Delhi,Salaried,50829.89,511,60,Business Expansion,401273.75,1,0.196,0
CR203531,43,Hyderabad,Salaried,46654.19,605,12,Home Renovation,522777.64,0,0.85,0
CR203532,47,Bangalore,Salaried,71513.75,599,24,Personal,967793.02,0,0.572,0
CR203533,30,Hyderabad,Self-Employed,50299.51,568,84,Vehicle,647507.05,1,0.162,0
CR203534,39,Kolkata,Salaried,56260.73,621,48,Vehicle,470736.5,1,0.183,0
CR203535,33,Ahmedabad,Salaried,58506.82,572,24,Vehicle,581163.45,2,0.556,0
CR203536,29,Kolkata,Freelancer,83859.92,655,36,Personal,551285.84,0,0.189,0
CR203537,30,Kolkata,Salaried,77382.06,509,12,Vehicle,421661.79,0,0.471,1
CR203538,25,Bangalore,Business Owner,42969.48,652,36,Business Expansion,583406.69,1,0.448,0
CR203539,27,Kolkata,Business Owner,140708.44,526,24,Medical,1075280.32,0,0.271,1
CR203540,34,Ahmedabad,Salaried,19432.1,622,60,Business Expansion,74803.05,0,0.104,0
CR203541,41,Bangalore,Business Owner,139666.15,590,48,Home Renovation,967708.22,0,0.157,0
CR203542,42,Bangalore,Salaried,115596.83,638,48,Education,1217028.64,0,0.232,0
CR203543,49,Bangalore,Salaried,52044.36,712,48,Debt Consolidation,326770.55,1,0.154,0
CR203544,22,Delhi,Salaried,28836.7,536,48,Education,337079.95,2,0.31,0
CR203545,21,Pune,Business Owner,46810.83,596,84,Home Renovation,365775.97,1,0.15,0
CR203546,25,Delhi,Salaried,37971.52,570,36,Education,378476.46,2,0.378,1
CR203547,21,Chennai,Salaried,61756.8,619,24,Education,758059.73,0,0.56,0
CR203548,21,Kolkata,Salaried,34293.56,505,36,Business Expansion,294516.91,1,0.301,0
CR203549,22,Hyderabad,Salaried,110493.58,616,24,Home Renovation,514698.02,1,0.21,0
CR203550,50,Pune,Salaried,116657.25,670,36,Medical,363122.99,0,0.058,0
CR203551,41,Pune,Salaried,97728.09,688,36,Business Expansion,1015676.79,1,0.388,0
CR203552,37,Hyderabad,Self-Employed,18086.94,581,36,Home Renovation,64244.15,1,0.124,0
CR203553,30,Bangalore,Business Owner,112375.15,515,48,Medical,1297312.55,1,0.319,0
CR203554,46,Pune,Salaried,71986.64,612,84,Debt Consolidation,679532.74,2,0.236,0
CR203555,35,Hyderabad,Salaried,58632.26,530,36,Vehicle,360592.61,0,0.173,1
CR203556,50,Mumbai,Salaried,54086.7,625,84,Medical,680860.11,1,0.181,0
CR203557,46,Chennai,Self-Employed,50526.88,632,36,Business Expansion,433859.58,1,0.336,1
CR203558,34,Mumbai,Salaried,78060.18,619,60,Vehicle,588807.93,1,0.216,0
CR203559,52,Delhi,Freelancer,104941.87,627,12,Business Expansion,1319251.39,0,0.85,0
CR203560,52,Mumbai,Salaried,141029.92,689,24,Medical,1397298.99,0,0.374,0
CR203561,43,Hyderabad,Salaried,42544.75,589,36,Medical,158649.29,2,0.178,0
CR203562,38,Ahmedabad,Salaried,38067.47,670,48,Vehicle,152833.57,2,0.139,0
CR203563,32,Mumbai,Salaried,15000.0,599,60,Home Renovation,68978.33,2,0.163,0
CR203564,48,Hyderabad,Self-Employed,15639.26,578,36,Education,186070.71,0,0.288,0
CR203565,21,Hyderabad,Salaried,47719.73,581,24,Personal,359682.97,0,0.341,0
CR203566,35,Bangalore,Salaried,74249.76,598,24,Business Expansion,347041.85,1,0.276,1
CR203567,26,Bangalore,Salaried,79425.98,563,48,Vehicle,999182.34,1,0.308,0
CR203568,41,Mumbai,Salaried,44796.41,579,84,Personal,603026.73,0,0.137,0
CR203569,37,Pune,Salaried,73049.29,669,24,Business Expansion,765178.76,1,0.506,0
CR203570,21,Delhi,Self-Employed,54447.24,613,48,Vehicle,240315.09,0,0.141,0
CR203571,31,Ahmedabad,Salaried,139640.52,693,24,Vehicle,917072.87,1,0.351,0
CR203572,42,Bangalore,Business Owner,93817.78,558,24,Home Renovation,303237.81,3,0.294,0
CR203573,31,Hyderabad,Salaried,57238.08,654,24,Debt Consolidation,472546.66,4,0.58,0
CR203574,44,Kolkata,Self-Employed,49568.13,609,12,Medical,440222.1,1,0.811,0
CR203575,37,Kolkata,Salaried,98638.53,568,36,Debt Consolidation,829862.36,1,0.239,0
CR203576,35,Bangalore,Self-Employed,117184.33,571,12,Business Expansion,1222506.82,1,0.85,0
CR203577,24,Kolkata,Salaried,88144.38,572,60,Debt Consolidation,1011307.1,1,0.254,0
CR203578,41,Chennai,Self-Employed,105012.12,666,24,Personal,1337157.93,0,0.568,0
CR203579,29,Chennai,Salaried,63177.81,612,48,Vehicle,485411.2,0,0.208,0
CR203580,34,Kolkata,Salaried,27338.34,520,24,Home Renovation,378275.93,0,0.626,0
CR203581,33,Pune,Salaried,32165.96,586,84,Business Expansion,373933.61,1,0.162,0
CR203582,42,Kolkata,Freelancer,97338.29,635,12,Vehicle,853563.81,1,0.754,1
CR203583,21,Pune,Salaried,20132.11,560,60,Business Expansion,90967.28,0,0.087,1
CR203584,26,Kolkata,Self-Employed,28343.81,581,12,Personal,93114.9,0,0.301,0
CR203585,33,Kolkata,Salaried,29176.69,470,36,Vehicle,401999.04,0,0.403,0
CR203586,24,Delhi,Self-Employed,70923.52,596,36,Vehicle,738681.49,0,0.293,0
CR203587,39,Pune,Salaried,114081.98,663,60,Personal,1185789.68,1,0.197,1
CR203588,39,Chennai,Self-Employed,56998.47,541,24,Vehicle,471708.02,0,0.302,0
CR203589,29,Bangalore,Self-Employed,157342.97,565,84,Home Renovation,1822009.15,0,0.177,0
CR203590,33,Kolkata,Business Owner,96193.5,544,36,Personal,376521.42,0,0.096,0
CR203591,33,Pune,Salaried,82750.1,619,12,Education,1049145.46,3,0.85,0
CR203592,28,Mumbai,Salaried,43409.02,641,12,Medical,361567.13,0,0.696,0
CR203593,37,Mumbai,Salaried,28332.24,595,60,Personal,288232.19,1,0.198,0
CR203594,32,Kolkata,Salaried,43175.27,557,24,Debt Consolidation,441828.55,2,0.508,0
CR203595,45,Ahmedabad,Salaried,71038.58,635,60,Education,628227.11,0,0.183,0
CR203596,38,Hyderabad,Salaried,53483.73,647,24,Medical,597862.53,0,0.456,0
CR203597,43,Bangalore,Self-Employed,26634.76,636,12,Personal,107392.9,1,0.381,0
CR203598,40,Ahmedabad,Self-Employed,46597.35,495,36,Business Expansion,314314.44,1,0.256,0
CR203599,37,Bangalore,Salaried,104593.91,585,12,Vehicle,1080276.92,1,0.85,0
CR203600,34,Mumbai,Business Owner,42513.62,548,24,Personal,539404.77,1,0.594,0
CR203601,42,Kolkata,Self-Employed,64068.81,515,48,Education,632107.22,1,0.274,0
CR203602,21,Chennai,Salaried,50077.96,531,48,Personal,426727.22,1,0.193,0
CR203603,39,Kolkata,Salaried,73489.45,522,12,Vehicle,714789.72,0,0.845,0
CR203604,33,Mumbai,Business Owner,173943.13,604,84,Debt Consolidation,1772075.25,0,0.131,0
CR203605,24,Hyderabad,Self-Employed,21532.69,620,48,Debt Consolidation,176236.8,0,0.205,0
CR203606,51,Pune,Self-Employed,58448.48,688,36,Home Renovation,599165.4,0,0.278,0
CR203607,21,Kolkata,Business Owner,17300.62,587,60,Education,102550.66,0,0.049,0
CR203608,27,Chennai,Salaried,58363.79,595,24,Education,289609.66,0,0.212,0
CR203609,33,Hyderabad,Salaried,56090.45,538,24,Education,766799.27,0,0.605,0
CR203610,40,Bangalore,Self-Employed,54225.16,611,36,Home Renovation,758442.56,0,0.384,0
CR203611,22,Ahmedabad,Self-Employed,99219.55,604,36,Personal,373629.12,1,0.126,1
CR203612,28,Ahmedabad,Salaried,95834.65,579,36,Debt Consolidation,319883.72,3,0.292,0
CR203613,45,Ahmedabad,Business Owner,77984.55,650,24,Business Expansion,1085199.1,2,0.726,0
CR203614,31,Delhi,Self-Employed,40636.74,540,84,Debt Consolidation,236220.86,1,0.117,0
CR203615,44,Pune,Salaried,129629.26,641,48,Home Renovation,881479.3,1,0.193,0
CR203616,42,Bangalore,Self-Employed,69509.14,573,60,Personal,889335.4,0,0.213,0
CR203617,21,Pune,Salaried,110149.92,458,36,Medical,1535494.18,0,0.414,1
CR203618,32,Ahmedabad,Salaried,98907.11,560,24,Business Expansion,867102.35,1,0.383,0
CR203619,35,Delhi,Salaried,78915.79,591,48,Personal,858679.79,0,0.208,0
CR203620,28,Hyderabad,Salaried,42405.47,617,36,Home Renovation,209948.19,2,0.25,0
CR203621,49,Mumbai,Salaried,17222.81,665,60,Medical,221684.92,0,0.179,0
CR203622,33,Kolkata,Salaried,49423.53,680,36,Debt Consolidation,359483.69,3,0.303,0
CR203623,28,Hyderabad,Self-Employed,45000.69,548,48,Business Expansion,571601.97,1,0.325,0
CR203624,47,Kolkata,Self-Employed,120552.71,643,48,Medical,545877.0,0,0.057,0
CR203625,51,Hyderabad,Self-Employed,114483.33,635,36,Personal,1373844.2,1,0.334,0
CR203626,31,Chennai,Salaried,79393.75,611,12,Personal,413847.29,0,0.473,1
CR203627,35,Ahmedabad,Salaried,42214.64,619,12,Education,263563.26,2,0.641,0
CR203628,36,Ahmedabad,Salaried,181306.6,664,60,Personal,2456777.09,0,0.192,0
CR203629,33,Ahmedabad,Business Owner,48280.95,578,36,Home Renovation,157640.11,2,0.174,0
CR203630,53,Hyderabad,Salaried,37081.88,593,60,Business Expansion,470611.71,0,0.216,0
CR203631,46,Kolkata,Self-Employed,38533.95,654,24,Vehicle,362532.18,0,0.343,0
CR203632,40,Delhi,Business Owner,148252.39,596,24,Business Expansion,574732.42,2,0.254,0
CR203633,21,Pune,Business Owner,55847.94,550,48,Education,433703.6,0,0.182,0
CR203634,25,Pune,Salaried,21861.46,529,84,Personal,222464.11,3,0.283,0
CR203635,28,Pune,Salaried,39770.7,463,24,Home Renovation,424308.89,0,0.42,0
CR203636,21,Pune,Self-Employed,15000.0,537,60,Vehicle,127956.58,1,0.233,0
CR203637,23,Mumbai,Salaried,56407.92,598,12,Home Renovation,648288.76,3,0.85,1
CR203638,41,Delhi,Self-Employed,205183.02,534,12,Vehicle,1331851.16,0,0.583,0
CR203639,23,Kolkata,Salaried,24057.52,522,12,Medical,221440.67,0,0.79,0
CR203640,51,Ahmedabad,Salaried,91380.85,708,12,Education,1083993.8,0,0.85,0
CR203641,42,Pune,Salaried,67274.33,634,48,Personal,296178.52,2,0.213,0
CR203642,31,Ahmedabad,Self-Employed,116258.42,619,60,Vehicle,905596.34,2,0.27,0
CR203643,39,Kolkata,Salaried,53149.16,642,24,Personal,445953.01,0,0.369,1
CR203644,30,Kolkata,Salaried,51460.22,578,36,Vehicle,298366.42,3,0.289,0
CR203645,31,Kolkata,Salaried,54006.32,605,48,Vehicle,202234.61,0,0.101,0
CR203646,21,Ahmedabad,Salaried,25921.18,566,48,Personal,264335.18,0,0.223,0
CR203647,41,Delhi,Business Owner,96411.62,615,36,Home Renovation,1282403.68,3,0.555,0
CR203648,31,Kolkata,Salaried,46907.44,663,36,Home Renovation,203307.68,0,0.138,0
CR203649,51,Kolkata,Salaried,51165.93,605,36,Education,367981.51,0,0.245,0
CR203650,41,Bangalore,Salaried,83012.18,639,84,Medical,359105.47,0,0.027,0
CR203651,39,Pune,Self-Employed,113057.01,613,36,Vehicle,847132.32,0,0.163,0
CR203652,29,Mumbai,Business Owner,90736.34,633,24,Personal,402646.1,1,0.254,0
CR203653,24,Hyderabad,Business Owner,50674.87,604,12,Vehicle,505408.44,0,0.801,0
CR203654,37,Pune,Freelancer,15000.0,497,24,Business Expansion,209744.56,2,0.721,1
CR203655,46,Delhi,Salaried,35261.98,542,48,Home Renovation,336253.64,2,0.323,1
CR203656,33,Delhi,Salaried,101234.2,653,24,Home Renovation,562741.27,0,0.241,0
CR203657,35,Mumbai,Salaried,45257.67,581,36,Education,438149.39,0,0.24,0
CR203658,37,Kolkata,Business Owner,188057.56,626,24,Vehicle,1471074.84,1,0.34,1
CR203659,47,Chennai,Business Owner,114700.55,550,60,Vehicle,472693.84,0,0.06,0
CR203660,24,Ahmedabad,Salaried,34142.34,543,84,Business Expansion,120203.33,1,0.084,0
CR203661,23,Mumbai,Salaried,15000.0,579,36,Home Renovation,96574.21,0,0.135,0
CR203662,27,Mumbai,Salaried,31142.1,607,12,Medical,409027.57,0,0.85,1
CR203663,21,Delhi,Salaried,28764.09,602,60,Personal,109871.81,2,0.169,0
CR203664,36,Delhi,Self-Employed,74391.96,599,36,Personal,288589.33,2,0.232,0
CR203665,37,Ahmedabad,Salaried,33125.3,635,48,Business Expansion,431024.46,1,0.361,0
CR203666,28,Ahmedabad,Self-Employed,87118.58,556,36,Personal,729587.47,0,0.251,0
CR203667,37,Mumbai,Freelancer,39850.69,591,48,Vehicle,142754.59,1,0.157,0
CR203668,26,Ahmedabad,Freelancer,56418.34,626,36,Personal,682387.79,0,0.378,0
CR203669,33,Hyderabad,Salaried,28487.34,530,24,Medical,153153.43,1,0.317,0
CR203670,35,Mumbai,Business Owner,79525.28,573,48,Debt Consolidation,715346.37,1,0.199,0
CR203671,34,Ahmedabad,Business Owner,28199.96,535,36,Vehicle,206158.04,0,0.221,0
CR203672,47,Mumbai,Salaried,175799.87,609,24,Business Expansion,2271919.78,1,0.604,0
CR203673,63,Bangalore,Business Owner,64549.23,605,48,Education,358835.7,0,0.107,0
CR203674,35,Mumbai,Salaried,57907.44,562,60,Education,579089.42,0,0.141,0
CR203675,21,Chennai,Salaried,67506.8,497,24,Education,531138.28,2,0.468,1
CR203676,32,Chennai,Salaried,44389.8,531,12,Personal,380550.14,1,0.8,0
CR203677,30,Kolkata,Salaried,41238.87,540,12,Personal,361533.5,2,0.85,0
CR203678,21,Kolkata,Self-Employed,45081.54,567,36,Personal,196994.05,1,0.178,1
CR203679,39,Ahmedabad,Business Owner,122874.12,570,36,Vehicle,1338878.8,1,0.402,0
CR203680,23,Delhi,Salaried,21057.26,558,24,Business Expansion,161440.48,1,0.373,0
CR203681,32,Delhi,Salaried,31050.2,527,36,Personal,276574.54,0,0.234,0
CR203682,61,Pune,Self-Employed,103227.95,695,36,Vehicle,367760.05,3,0.232,1
CR203683,31,Bangalore,Business Owner,84331.27,589,48,Vehicle,628071.77,0,0.194,0
CR203684,38,Pune,Salaried,52949.18,628,24,Personal,535612.26,0,0.418,0
